Code table;Intitulé de la table;Code champ;Texte long
ACLAOPT;Classes (options);UPDUSR_0;Opérateur modification
ACLAOPT;Classes (options);CREDATTIM_0;Date heure
ACLAOPT;Classes (options);OPTCOD_0;Code option
ACLAOPT;Classes (options);OPTACT_0;Code activité
ACLAOPT;Classes (options);OPTERR_0;Message erreur
ACLAOPT;Classes (options);OPTLIB_0;Intitulé option
ACLAOPT;Classes (options);CREUSR_0;Opérateur création
ACLAPARDEF;Classes (paramètres);TYPKEY_0;Type clé
ACLAPARDEF;Classes (paramètres);CLAPAR_0;Classe
ACLAPARDEF;Classes (paramètres);MODPAR_0;Mode
ACLAPARDEF;Classes (paramètres);AUUID_0;Identifiant unique
ACLAPARDEF;Classes (paramètres);UPDUSR_0;Utilisateur
ACLAPARDEF;Classes (paramètres);CREUSR_0;Utilisateur
ACLAPARDEF;Classes (paramètres);AWMAJTYP_0;
ACLAPARDEF;Classes (paramètres);CODE_0;Code méthode
ACLAPARDEF;Classes (paramètres);CODPAR_0;Code paramètre
ACLAPARDEF;Classes (paramètres);UPDDATTIM_0;Date heure
ACLAPARDEF;Classes (paramètres);CREDATTIM_0;Date heure
ACLAPARDEF;Classes (paramètres);DIMPAR_0;Dimension
ACLAPARDEF;Classes (paramètres);NOPAR_0;Ordre
ACLAPARDEF;Classes (paramètres);TYPINTPAR_0;Type paramètre
ACLAPARDEF;Classes (paramètres);INTPAR_0;Intitulé
ACLAPARDEF;Classes (paramètres);CODCLA_0;Code classe
ACLAPARFLD;Classes (paramètres);TYPINT_0;Type interne
ACLAPARFLD;Classes (paramètres);TYPPAR_0;Type paramètre
ACLAPARFLD;Classes (paramètres);NUMPAR_0;Numéro
ACLAPARFLD;Classes (paramètres);FLDCLA_0;Code champ
ACLAPARFLD;Classes (paramètres);CREDATTIM_0;Date heure
ACLAPARFLD;Classes (paramètres);UPDDATTIM_0;Date heure
ACLAPARFLD;Classes (paramètres);CODCLA_0;Code classe
ACLAPARFLD;Classes (paramètres);TYPKEY_0;Clés
ACLAPARFLD;Classes (paramètres);AUUID_0;Identifiant unique
ACLAPARFLD;Classes (paramètres);AWMAJTYP_0;
ACLAPARFLD;Classes (paramètres);CREUSR_0;Utilisateur
ACLAPARFLD;Classes (paramètres);UPDUSR_0;Utilisateur
ACLAPARFLD;Classes (paramètres);ADRVAL_0;Type argument
ACLAPARFLD;Classes (paramètres);VALEUR_0;Valeur
ACLAPARFLD;Classes (paramètres);CODPAR_0;Code paramètre
ACLASSE;Classes;INTCLA_0;Intitulé
ACLASSE;Classes;TABREF_0;Table principale
ACLASSE;Classes;ACTTRT_0;Code activité
ACLASSE;Classes;FLGUREF_0;Modification
ACLASSE;Classes;LNKOBJ_0;Objet lié
ACLASSE;Classes;RANTRT_0;Ordre
ACLASSE;Classes;KEYINT_0;Clé
ACLASSE;Classes;TYPTRT_0;Type
ACLASSE;Classes;CPYSTR_0;Société
ACLASSE;Classes;FCYSTR_0;Site
ACLASSE;Classes;UPDFLG_0;Flag validé
ACLASSE;Classes;FLGACTX_0;Contextuel
ACLASSE;Classes;CODCLA_0;Code classe
ACLASSE;Classes;FLGSEARCH_0;Recherchable
ACLASSE;Classes;NBRTRT_0;Nbre de traitements
ACLASSE;Classes;AUUID_0;Identifiant unique
ACLASSE;Classes;FLGRREF_0;Lecture
ACLASSE;Classes;INDREF_0;Index principal
ACLASSE;Classes;CREDATTIM_0;Date heure
ACLASSE;Classes;UPDDATTIM_0;Date heure
ACLASSE;Classes;FLGCONSULT_0;Consultation
ACLASSE;Classes;LEGSTR_0;Législation
ACLASSE;Classes;FLGDREF_0;Suppression
ACLASSE;Classes;UPDUSR_0;Opérateur modification
ACLASSE;Classes;CODTRT_0;Traitement
ACLASSE;Classes;ACCSTR_0;Code d'accès
ACLASSE;Classes;CREUSR_0;Opérateur création
ACLASSE;Classes;FLGTR_0;Gestion transaction
ACLASSE;Classes;FLGSYSTEM_0;Système
ACLASSE;Classes;FLGBUFFER_0;Classe tampon
ACLASSE;Classes;RAW_0;Technique
ACLASSE;Classes;MODULE_0;Module
ACLASSE;Classes;FLGCREF_0;Création
ACLASSE;Classes;TYPCLA_0;Type de classes
ACLASSE;Classes;FLTREF_0;Filtre
ACLASSE;Classes;CODACT_0;Code activité
ACLBSYS;Composants graphiques;CREDATTIM_0;Date heure
ACLBSYS;Composants graphiques;UPDDATTIM_0;Date heure
ACLBSYS;Composants graphiques;CREUSR_0;Utilisateur
ACLBSYS;Composants graphiques;CAT_0;Catégorie
ACLBSYS;Composants graphiques;CODFIC_0;Code
ACLBSYS;Composants graphiques;AUUID_0;Identifiant unique
ACLBSYS;Composants graphiques;CLOB_0;Clob
ACLBSYS;Composants graphiques;UPDUSR_0;Utilisateur
ACLOB;Fichiers spéciaux;CREDATTIM_0;Date heure
ACLOB;Fichiers spéciaux;UPDDATTIM_0;Date heure
ACLOB;Fichiers spéciaux;NAMBLB_0;Nom du fichier
ACLOB;Fichiers spéciaux;AUUID_0;Identifiant unique
ACLOB;Fichiers spéciaux;UPDUSR_0;Utilisateur
ACLOB;Fichiers spéciaux;IDENT1_0;Identifiant 1
ACLOB;Fichiers spéciaux;CREDAT_0;Date création
ACLOB;Fichiers spéciaux;CODBLB_0;Code
ACLOB;Fichiers spéciaux;CREUSR_0;Opérateur création
ACLOB;Fichiers spéciaux;CNTTYP_0;Content type
ACLOB;Fichiers spéciaux;CLOB_0;Clob
ACLOB;Fichiers spéciaux;IDENT3_0;Identifiant 3
ACLOB;Fichiers spéciaux;TYPDOC_0;Type document
ACLOB;Fichiers spéciaux;IDENT2_0;Identifiant 2
ACODIF;Codification des rubriques;AUUID_0;Identifiant unique
ACODIF;Codification des rubriques;FREDES_0;Désignation
ACODIF;Codification des rubriques;ENGDES_0;Désignation anglais
ACODIF;Codification des rubriques;UPDDATTIM_0;Date heure
ACODIF;Codification des rubriques;CREDATTIM_0;Date heure
ACODIF;Codification des rubriques;ABB_0;Abréviation
ACODIF;Codification des rubriques;UPDUSR_0;Utilisateur
ACODIF;Codification des rubriques;CREUSR_0;Utilisateur
ACODNUM;Compteurs document;POSCTE_0;Constantes
ACODNUM;Compteurs document;TYP_0;Type
ACODNUM;Compteurs document;NIVDEF_0;Niveau définition
ACODNUM;Compteurs document;CREUSR_0;Opérateur création
ACODNUM;Compteurs document;SEQ_0;Séquence
ACODNUM;Compteurs document;LNG_0;Longueur
ACODNUM;Compteurs document;LEG_0;Législation
ACODNUM;Compteurs document;CTLCHR_0;Contrôle chronologie
ACODNUM;Compteurs document;UPDUSR_0;Opérateur modification
ACODNUM;Compteurs document;NBPOS_0;Nombre composante
ACODNUM;Compteurs document;SEQNBR_0;Nb de numéros
ACODNUM;Compteurs document;SEQTBL_0;Table
ACODNUM;Compteurs document;AUUID_0;Identifiant unique
ACODNUM;Compteurs document;CODNUM_0;
ACODNUM;Compteurs document;CREDATTIM_0;Date heure
ACODNUM;Compteurs document;POSLNG_0;Longueur composante
ACODNUM;Compteurs document;POSTYP_0;Type composante
ACODNUM;Compteurs document;ZERO_0;Remise à zéro
ACODNUM;Compteurs document;NIVRAZ_0;Niveau RAZ
ACODNUM;Compteurs document;DES_0;Intitulé
ACODNUM;Compteurs document;CREDAT_0;Date création
ACODNUM;Compteurs document;UPDDAT_0;Date modification
ACODNUM;Compteurs document;UPDDATTIM_0;Date heure
ACODNUM;Compteurs document;SEQABR_0;Abréviation
ACONSTANT;Constantes;MODULE_0;Module
ACONSTANT;Constantes;CODVAR_0;Code variable
ACONSTANT;Constantes;FLGSUP_0;Superviseur
ACONSTANT;Constantes;UPDUSR_0;Opérateur modif
ACONSTANT;Constantes;CREDAT_0;Date création
ACONSTANT;Constantes;VALCHAR_0;Valeur
ACONSTANT;Constantes;VALINT_0;Valeur
ACONSTANT;Constantes;VALDEC_0;Valeur
ACONSTANT;Constantes;VALDAT_0;Valeur
ACONSTANT;Constantes;INTIT_0;Intitulé
ACONSTANT;Constantes;CODACT_0;Code activité
ACONSTANT;Constantes;TYPVAR_0;Type
ACONSTANT;Constantes;CATEG_0;Catégorie
ACONSTANT;Constantes;UPDDAT_0;Date modification
ACONSTANT;Constantes;CREUSR_0;Opérateur création
ACONSTANT;Constantes;AUUID_0;Identifiant unique
ACONSTANT;Constantes;CREDATTIM_0;Date heure
ACONSTANT;Constantes;UPDDATTIM_0;Date heure
ACONSULT;Consultations;LIBEL_0;Intitulé
ACONSULT;Consultations;CODACT_0;Code activité
ACONSULT;Consultations;UPDDATTIM_0;Date heure
ACONSULT;Consultations;CREDATTIM_0;Date heure
ACONSULT;Consultations;FILOPN_0;Table
ACONSULT;Consultations;OBJET_0;Objet
ACONSULT;Consultations;FILCND_0;Condition
ACONSULT;Consultations;PRGSTD_0;Traitement standard
ACONSULT;Consultations;ZACC_0;Zone code d'accès
ACONSULT;Consultations;AUUID_0;Identifiant unique
ACONSULT;Consultations;COD_0;Code
ACONSULT;Consultations;ZSITE_0;Zone site
ACONSULT;Consultations;PRGSPE_0;Traitement spécifique
ACONSULT;Consultations;UPDUSR_0;Opérateur modification
ACONSULT;Consultations;NBRCRI_0;Nombre de critères
ACONSULT;Consultations;SCRCOD_0;Code écran
ACONSULT;Consultations;NBRFIL_0;Nombre de tables
ACONSULT;Consultations;CREUSR_0;Opérateur création
ACONSULT;Consultations;UPDFLG_0;Flag validé
ACONSULT;Consultations;DSYCRI_0;Affichage
ACONSULT;Consultations;NBRCPNKEY_0;Nombre de composants
ACONSULT;Consultations;FILKEY_0;Clé
ACONSULT;Consultations;CREDAT_0;Date création
ACONSULT;Consultations;UPDDAT_0;Date modification
ACONSULT;Consultations;FILABB_0;Abréviation
ACONSULT;Consultations;MODULE_0;Module
ACONSULT;Consultations;WND1_0;Fenêtre principale
ACONSULT;Consultations;WND0_0;Fenêtre critères
ACONSULT;Consultations;FLD0_0;Champs critères
ACONSULT;Consultations;FLD1_0;Champs entête
ACONSULT;Consultations;CPNSCR_0;Champs entête
ACONSULT;Consultations;CPNKEY_0;Composante de clé
ACONSULT;Consultations;MAGNETO_0;Magnétos
ACONSULT;Consultations;FILNAM_0;Table principale
ACONTEXT;Contexte;FORINI_0;Formule d'init
ACONTEXT;Contexte;UPDDATTIM_0;Date heure
ACONTEXT;Contexte;INTIT_0;Intitulé
ACONTEXT;Contexte;TRTSTD_0;Traitement standard
ACONTEXT;Contexte;CREDAT_0;Date création
ACONTEXT;Contexte;UPDUSR_0;Opérateur modif
ACONTEXT;Contexte;CODTYP_0;Type de données
ACONTEXT;Contexte;FORDIM_0;Formule
ACONTEXT;Contexte;CREDATTIM_0;Date heure
ACONTEXT;Contexte;LNGTYP_0;Longueur
ACONTEXT;Contexte;CHGMOD_0;Chargement à la demande
ACONTEXT;Contexte;PARAM_0;Paramètre
ACONTEXT;Contexte;PUBFLG_0;Public
ACONTEXT;Contexte;FORDEB_0;A partir de
ACONTEXT;Contexte;TRTINI_0;Traitement d'init
ACONTEXT;Contexte;CODCTX_0;Code contexte
ACONTEXT;Contexte;AUUID_0;Identifiant unique
ACONTEXT;Contexte;CHAPTER_0;Chapitre
ACONTEXT;Contexte;RANG_0;Rang
ACONTEXT;Contexte;UPDDAT_0;Date modification
ACONTEXT;Contexte;CREUSR_0;Opérateur création
ACONTEXT;Contexte;MODULE_0;Module
ACONTEXT;Contexte;CODACT_0;Code activité
ACTCODPAR;Paramètres des actions;AUUID_0;Identifiant unique
ACTCODPAR;Paramètres des actions;TYPPAR_0;Type paramètre
ACTCODPAR;Paramètres des actions;CODPAR_0;Code paramètre
ACTCODPAR;Paramètres des actions;CREDAT_0;Date création
ACTCODPAR;Paramètres des actions;UPDUSR_0;Opérateur modif
ACTCODPAR;Paramètres des actions;UPDDAT_0;Date modification
ACTCODPAR;Paramètres des actions;INTITPAR_0;Intitulé
ACTCODPAR;Paramètres des actions;CREUSR_0;Opérateur création
ACTCODPAR;Paramètres des actions;UPDDATTIM_0;Date heure
ACTCODPAR;Paramètres des actions;CREDATTIM_0;Date heure
ACTION;Dictionnaire des actions;AUUID_0;Identifiant unique
ACTION;Dictionnaire des actions;PARAM3_0;Saisie initiale
ACTION;Dictionnaire des actions;SPETRT_0;Traitement spécifique
ACTION;Dictionnaire des actions;CREDATTIM_0;Date heure
ACTION;Dictionnaire des actions;UPDDATTIM_0;Date heure
ACTION;Dictionnaire des actions;AMSFLG_0;Workflow
ACTION;Dictionnaire des actions;INTITA_0;Intitulé action
ACTION;Dictionnaire des actions;TYP_0;Modèle
ACTION;Dictionnaire des actions;PARAM6_0;Action avant/après zone
ACTION;Dictionnaire des actions;ACTION_0;Code action
ACTION;Dictionnaire des actions;INSTRU_0;Instruction Adonix
ACTION;Dictionnaire des actions;CREDAT_0;Date création
ACTION;Dictionnaire des actions;NBPAR_0;Nb de paramètres
ACTION;Dictionnaire des actions;CODTRT_0;Traitement standard
ACTION;Dictionnaire des actions;UPDUSR_0;Opérateur modif
ACTION;Dictionnaire des actions;INTITL_0;Intitulé long
ACTION;Dictionnaire des actions;TYPACT_0;Zone courante
ACTION;Dictionnaire des actions;UPDDAT_0;Date modification
ACTION;Dictionnaire des actions;INTITC_0;Intitulé normal
ACTION;Dictionnaire des actions;PUBFLG_0;Public
ACTION;Dictionnaire des actions;PARAM4_0;Fenêtre critères
ACTION;Dictionnaire des actions;CODACT_0;Code activité
ACTION;Dictionnaire des actions;CREUSR_0;Opérateur création
ACTION;Dictionnaire des actions;PARAM5_0;Traitement pour action std/spe
ACTION;Dictionnaire des actions;MODULE_0;Module
ACTION;Dictionnaire des actions;TYPUTI_0;Type utilisation
ACTION;Dictionnaire des actions;NOWEB_0;Batch obligatoire en WEB
ACTION;Dictionnaire des actions;ACTSUI_0;Action suite
ACTION;Dictionnaire des actions;ABTFLG_0;Batch
ACTION;Dictionnaire des actions;PARAM1_0;Code consultation
ACTION;Dictionnaire des actions;PARAM2_0;Fenêtre principale
ACTION;Dictionnaire des actions;SUBPRG_0;Sous-programmes
ACTIV;Codes activité;ORDRE_0;Ordre
ACTIV;Codes activité;FLACT_0;Flag actif
ACTIV;Codes activité;CREDATTIM_0;Date heure
ACTIV;Codes activité;UPDDATTIM_0;Date heure
ACTIV;Codes activité;TYP_0;Type
ACTIV;Codes activité;CREDAT_0;Date création
ACTIV;Codes activité;UPDUSR_0;Opérateur modif
ACTIV;Codes activité;UPDDAT_0;Date modification
ACTIV;Codes activité;ACTFOR_0;Formule
ACTIV;Codes activité;MODULE_0;Module
ACTIV;Codes activité;ACTDEP_0;Code activité
ACTIV;Codes activité;CODACT_0;Code activité
ACTIV;Codes activité;DIME_0;Dimension écran
ACTIV;Codes activité;INTIT_0;Intitulé
ACTIV;Codes activité;LIBACT_0;Intitulé
ACTIV;Codes activité;DIMMAX_0;Dimension maxi
ACTIV;Codes activité;DEP_0;Dépendance
ACTIV;Codes activité;AUUID_0;Identifiant unique
ACTIV;Codes activité;DIMFIL_0;Dimension minimum base de données
ACTIV;Codes activité;UPDFLG_0;Flag validé
ACTIV;Codes activité;CREUSR_0;Opérateur création
ACTIV;Codes activité;RANG_0;Rang
ACTL;Tables de contrôles;CREDATTIM_0;Date heure
ACTL;Tables de contrôles;UPDDATTIM_0;Date heure
ACTL;Tables de contrôles;FRM3_0;Formule
ACTL;Tables de contrôles;CREUSR_0;Opérateur création
ACTL;Tables de contrôles;TYPCTL3_0;Type contrôle
ACTL;Tables de contrôles;TYPCTL2_0;Type contrôle
ACTL;Tables de contrôles;TYPCTL_0;Type contrôle
ACTL;Tables de contrôles;LSTVAL3_0;Liste de valeurs
ACTL;Tables de contrôles;LSTVAL_0;Liste de valeurs
ACTL;Tables de contrôles;LSTVAL2_0;Liste de valeurs
ACTL;Tables de contrôles;NBRVAL3_0;Nb de valeurs
ACTL;Tables de contrôles;NBRVAL_0;Nb de valeurs
ACTL;Tables de contrôles;NBRVAL2_0;Nb de valeurs
ACTL;Tables de contrôles;AUUID_0;Identifiant unique
ACTL;Tables de contrôles;DEPVAL3_0;Valeurs dépendantes
ACTL;Tables de contrôles;DEPVAL_0;Valeurs dépendantes
ACTL;Tables de contrôles;DEPVAL2_0;Valeurs dépendantes
ACTL;Tables de contrôles;DEPCTL3_0;Dépendance
ACTL;Tables de contrôles;DEPCTL2_0;Dépendance
ACTL;Tables de contrôles;DEPCTL_0;Dépendance
ACTL;Tables de contrôles;CTL_0;Table
ACTL;Tables de contrôles;FRM_0;Formule
ACTL;Tables de contrôles;FRM2_0;Formule
ACTL;Tables de contrôles;UPDDAT_0;Date modification
ACTL;Tables de contrôles;UPDUSR_0;Opérateur modif
ACTL;Tables de contrôles;CREDAT_0;Date création
ACTL;Tables de contrôles;OBL_0;Zone obligatoire
ACTL;Tables de contrôles;DES_0;Intitulé
ACTL;Tables de contrôles;EXEACT_0;Exécution
ACTL;Tables de contrôles;MSG3_0;Message erreur
ACTL;Tables de contrôles;MSG_0;Message erreur
ACTL;Tables de contrôles;MSG2_0;Message erreur
ACTL;Tables de contrôles;CTLOBL_0;Obligatoire
ACTLDEV;Tranches réservées;CREDAT_0;Date création
ACTLDEV;Tranches réservées;COD_0;Code développement
ACTLDEV;Tranches réservées;ENV_0;Environnement
ACTLDEV;Tranches réservées;AUUID_0;Identifiant unique
ACTLDEV;Tranches réservées;DEV_0;Niveau de développement
ACTLDEV;Tranches réservées;CREDATTIM_0;Date heure
ACTLDEV;Tranches réservées;INTCOD_0;Intitulé
ACTLDEV;Tranches réservées;UPDDATTIM_0;Date heure
ACTLDEV;Tranches réservées;INTRAN_0;Commentaire
ACTLDEV;Tranches réservées;UPDDAT_0;Date modification
ACTLDEV;Tranches réservées;PRO_0;Type de produit
ACTLDEV;Tranches réservées;TYP_0;Type de plage
ACTLDEV;Tranches réservées;RAN_0;Plages
ACTLDEV;Tranches réservées;CREUSR_0;Opérateur création
ACTLDEV;Tranches réservées;NBLIG_0;Nombre lignes
ACTLDEV;Tranches réservées;UPDUSR_0;Opérateur modification
ACTLSPE;Audit des spécifiques;RSKNBR_0;Risques
ACTLSPE;Audit des spécifiques;UPDUSR_0;Utilisateur
ACTLSPE;Audit des spécifiques;CREUSR_0;Utilisateur
ACTLSPE;Audit des spécifiques;IMPACT_0;Eléments impactés
ACTLSPE;Audit des spécifiques;LAUNCHDAT_0;Date lancement
ACTLSPE;Audit des spécifiques;AFOLDERREF_0;Référence
ACTLSPE;Audit des spécifiques;UPDSEQ_0;Séquence
ACTLSPE;Audit des spécifiques;ERRNBR_0;Erreurs
ACTLSPE;Audit des spécifiques;SRCVER_0;Version script
ACTLSPE;Audit des spécifiques;FTLNBR_0;Erreurs fatales
ACTLSPE;Audit des spécifiques;AFOLDER_0;Dossier
ACTLSPE;Audit des spécifiques;UPDDATTIM_0;Date heure
ACTLSPE;Audit des spécifiques;CREDATTIM_0;Date heure
ACTLSPE;Audit des spécifiques;AUUID_0;Identifiant unique
ACTLSPELINE;Audit des spécifiques;UPDSEQ_0;Séquence
ACTLSPELINE;Audit des spécifiques;LINSEQ_0;Ligne
ACTLSPELINE;Audit des spécifiques;UPDDATTIM_0;Date heure
ACTLSPELINE;Audit des spécifiques;CREDATTIM_0;Date heure
ACTLSPELINE;Audit des spécifiques;ASPEMES1_0;
ACTLSPELINE;Audit des spécifiques;IDENT1_0;Identifiant 1
ACTLSPELINE;Audit des spécifiques;ASPEMES2_0;
ACTLSPELINE;Audit des spécifiques;AUUID_0;Identifiant unique
ACTLSPELINE;Audit des spécifiques;ASPETYP_0;
ACTLSPELINE;Audit des spécifiques;CREUSR_0;Utilisateur
ACTLSPELINE;Audit des spécifiques;UPDUSR_0;Utilisateur
ACTLSPELINE;Audit des spécifiques;TYPENT_0;Type d'objet
ACTPAR;Paramètres des actions;INTITPAR_0;Intitulé paramètre
ACTPAR;Paramètres des actions;TYPPAR_0;Type paramètre
ACTPAR;Paramètres des actions;NOPAR_0;No paramètre
ACTPAR;Paramètres des actions;ADRVAL_0;Type d'argument
ACTPAR;Paramètres des actions;CODPAR_0;Code paramètre
ACTPAR;Paramètres des actions;ACTION_0;Code action
ACTPAR;Paramètres des actions;UPDUSR_0;Utilisateur
ACTPAR;Paramètres des actions;CREUSR_0;Utilisateur
ACTPAR;Paramètres des actions;UPDDATTIM_0;Date heure
ACTPAR;Paramètres des actions;CREDATTIM_0;Date heure
ACTPAR;Paramètres des actions;AUUID_0;Identifiant unique
ADELETE;Suppression;CREDATTIM_0;Date heure
ADELETE;Suppression;CREUSR_0;Opérateur création
ADELETE;Suppression;UPDDATTIM_0;Date heure
ADELETE;Suppression;NUM_0;Numéro
ADELETE;Suppression;CLE1_0;Identifiant
ADELETE;Suppression;CREDAT_0;Date création
ADELETE;Suppression;UPDUSR_0;Utilisateur
ADELETE;Suppression;OBJ_0;Objet
ADELETE;Suppression;CLE2_0;Identifiant
ADELETE;Suppression;AUUID_0;Identifiant unique
ADELIVER;Livrable;RPBUSR_0;Responsable
ADELIVER;Livrable;UPDUSR_0;Utilisateur
ADELIVER;Livrable;UPDDATTIM_0;Date heure
ADELIVER;Livrable;ENAFLG_0;Actif en sélect
ADELIVER;Livrable;PDT_0;Produit
ADELIVER;Livrable;CREUSR_0;Utilisateur
ADELIVER;Livrable;LAN_0;Langues
ADELIVER;Livrable;LANDEF_0;Langue par défaut
ADELIVER;Livrable;MODENAFLG_0;Par défaut
ADELIVER;Livrable;CREDATTIM_0;Date heure
ADELIVER;Livrable;DOSLEG_0;Législation
ADELIVER;Livrable;EDT_0;Edition
ADELIVER;Livrable;COD_0;Code
ADELIVER;Livrable;CRYDEF_0;Pays par défaut
ADELIVER;Livrable;ITYKIT_0;Kit de paramétrage
ADELIVER;Livrable;LICMODULE_0;Soumis à licence
ADELIVER;Livrable;MODNOTAVA_0;Non disponible
ADELIVER;Livrable;RPTCUR_0;Devise inter-société
ADELIVER;Livrable;DLVDES_0;Intitulé
ADELIVER;Livrable;AUUID_0;Identifiant unique
ADELIVER;Livrable;COMMENT_0;Commentaire
ADELIVER;Livrable;MODULE_0;Modules
ADELIVER;Livrable;ITYKITROW_0;Rang
ADELIVER;Livrable;ADLVTYP_0;
ADELIVERB;Livrable;CREDATTIM_0;Date heure
ADELIVERB;Livrable;UPDUSR_0;Utilisateur
ADELIVERB;Livrable;CODBDG_0;Badge
ADELIVERB;Livrable;CODFNC_0;Fonction
ADELIVERB;Livrable;COD_0;Code
ADELIVERB;Livrable;CREUSR_0;Utilisateur
ADELIVERB;Livrable;UPDDATTIM_0;Date heure
ADELIVERB;Livrable;AUUID_0;Identifiant unique
ADELIVERD;Livrable;UPDUSR_0;Utilisateur
ADELIVERD;Livrable;CREUSR_0;Utilisateur
ADELIVERD;Livrable;DIMACT_0;Dimension
ADELIVERD;Livrable;COD_0;Code
ADELIVERD;Livrable;TYPACV_0;Type
ADELIVERD;Livrable;FLGACT_0;Flag actif
ADELIVERD;Livrable;CODACT_0;Code activité
ADELIVERD;Livrable;LICACT_0;Soumis à licence
ADELIVERD;Livrable;UPDDATTIM_0;Date heure
ADELIVERD;Livrable;CREDATTIM_0;Date heure
ADELIVERD;Livrable;NOTAVAACT_0;Non disponible
ADELIVERD;Livrable;AUUID_0;Identifiant unique
ADELIVERL;Livrable;UPDUSR_0;Utilisateur
ADELIVERL;Livrable;CREUSR_0;Utilisateur
ADELIVERL;Livrable;COD_0;Code
ADELIVERL;Livrable;TYPFNCLIM_0;Type
ADELIVERL;Livrable;UPDDATTIM_0;Date heure
ADELIVERL;Livrable;CREDATTIM_0;Date heure
ADELIVERL;Livrable;AUUID_0;Identifiant unique
ADELIVERL;Livrable;FNCLIM_0;Limites fonctionnelles
ADELIVERO;Livrable;TABKEYFMT_0;Description clé
ADELIVERO;Livrable;TABADINUM_0;
ADELIVERO;Livrable;CREDATTIM_0;Date heure
ADELIVERO;Livrable;UPDDATTIM_0;Date heure
ADELIVERO;Livrable;TABAWM_0;Modèle
ADELIVERO;Livrable;COD_0;Code
ADELIVERO;Livrable;CREUSR_0;Utilisateur
ADELIVERO;Livrable;UPDUSR_0;Utilisateur
ADELIVERO;Livrable;TABCOD_0;Table
ADELIVERO;Livrable;NULRECFLG_0;Données
ADELIVERO;Livrable;TABLEG_0;Législation
ADELIVERO;Livrable;TABKEY_0;Clé enregistrement
ADELIVERO;Livrable;TABKEYNAM_0;Code clé
ADELIVERO;Livrable;AUUID_0;Identifiant unique
ADELIVERP;Livrable;UPDDATTIM_0;Date heure
ADELIVERP;Livrable;VALPARAM_0;Valeur
ADELIVERP;Livrable;TYPPARAM_0;Type valeur
ADELIVERP;Livrable;CLEPARAM_0;Clé
ADELIVERP;Livrable;PARAM_0;Descriptif
ADELIVERP;Livrable;CREDATTIM_0;Date heure
ADELIVERP;Livrable;AUUID_0;Identifiant unique
ADELIVERP;Livrable;COD_0;Code
ADELIVERP;Livrable;UPDUSR_0;Utilisateur
ADELIVERP;Livrable;CREUSR_0;Utilisateur
ADELIVERR;Livrable;AUUID_0;Identifiant unique
ADELIVERR;Livrable;CODBDG_0;Badge
ADELIVERR;Livrable;UPDDATTIM_0;Date heure
ADELIVERR;Livrable;CREDATTIM_0;Date heure
